query_id,rank,document_id,score
4968,4,78648,0.7500876
4968,5,514500,0.74366045
4968,6,366315,0.74319255
4968,7,396633,0.7418121
4968,8,248217,0.74131644
4968,9,544506,0.7412746
4968,10,515095,0.73893684
7876,1,80024,0.9092724
7876,2,231781,0.84037757
7876,3,198592,0.8320409
7876,4,161895,0.8319495
7876,5,388065,0.8238773
7876,6,211343,0.82303065
7876,7,359734,0.80839425
7876,8,399345,0.80808496
7876,9,111827,0.8017597
7876,10,124368,0.7934555
7071,1,133644,0.83875114
7071,2,127702,0.8097995
7071,3,434812,0.8026513
7071,4,535605,0.7800684
7071,5,35575,0.7710587
7071,6,511678,0.7684467
7071,7,575213,0.7664959
7071,8,294573,0.7623814
7071,9,71713,0.75901747
7071,10,178684,0.758409
3534,1,112374,0.69145995
3534,2,141164,0.6902127
3534,3,70009,0.689408
3534,4,399348,0.68824506
3534,5,17943,0.6881286
3534,6,163543,0.68759227
3534,7,386745,0.6854582
3534,8,234480,0.68499553
3534,9,368377,0.6829242
3534,10,331925,0.6819829
8974,1,134931,0.8553194
8974,2,176110,0.81542325
8974,3,124762,0.81289804
8974,4,140738,0.81268597
8974,5,247051,0.8042287
8974,6,512458,0.8020605
8974,7,128077,0.8011137
8974,8,437706,0.80057687
8974,9,327925,0.8002812
8974,10,591313,0.7982823
10912,1,18349,0.76559377
10912,2,315959,0.76313114
10912,3,392137,0.75625074
10912,4,447303,0.7550621
10912,5,89351,0.752779
10912,6,263432,0.7508272
10912,7,349417,0.7497035
10912,8,478509,0.7490816
10912,9,586151,0.7490448
10912,10,529638,0.74806273
2737,1,426678,0.8224193
2737,2,17954,0.7572348
2737,3,310743,0.7517054
2737,4,302951,0.7356948
2737,5,197779,0.7174432
2737,6,95869,0.7137391
2737,7,41322,0.71280485
2737,8,178278,0.71271294
2737,9,574954,0.70948803
2737,10,237197,0.70853317
2964,1,144731,0.8187027
2964,2,280177,0.8099185
2964,3,214071,0.7933337
2964,4,349607,0.77885985
2964,5,359969,0.7736157
2964,6,219274,0.7690309
2964,7,150598,0.76902294
2964,8,112435,0.76150215
2964,9,319159,0.7552419
2964,10,321565,0.7541291
5178,1,39819,0.80738956
5178,2,111815,0.763072
5178,3,393833,0.76145947
5178,4,303509,0.7540058
5178,5,274122,0.7478279
5178,6,451457,0.74755204
5178,7,188461,0.7474009
5178,8,26846,0.74688053
5178,9,536841,0.74612176
5178,10,557506,0.74595875
5061,1,555404,0.72257614
5061,2,41262,0.71164715
5061,3,208216,0.7108045
5061,4,218501,0.7102048
5061,5,31699,0.7090899
5061,6,244561,0.7029402
5061,7,168530,0.7023096
5061,8,383157,0.70152664
5061,9,170916,0.70099187
5061,10,397617,0.69999516
7880,1,70194,0.8210325
7880,2,452122,0.8027457
7880,3,71545,0.7925957
7880,4,507777,0.7903368
7880,5,452939,0.786706
7880,6,313696,0.773106
7880,7,379213,0.7722212
7880,8,368124,0.7720636
7880,9,370754,0.7719591
7880,10,145123,0.7694688
9385,1,61787,0.7537689
9385,2,264184,0.7342355
9385,3,549311,0.7253866
9385,4,576865,0.72284013
9385,5,104220,0.7222259
9385,6,403755,0.7197757
9385,7,220230,0.7115373
9385,8,355738,0.7109477
9385,9,104857,0.7087166
9385,10,134542,0.70655274
4411,1,179702,0.7158545
4411,2,419772,0.7078011
4411,3,436899,0.70565623
4411,4,525693,0.70518243
4411,5,254572,0.7048956
4411,6,362887,0.70092493
4411,7,457034,0.7001518
4411,8,439617,0.7001156
4411,9,34480,0.6999973
4411,10,116545,0.6974866
515,1,372909,0.7560243
515,2,334603,0.73354167
515,3,484470,0.7306907
515,4,269146,0.72145915
515,5,304085,0.71617657
515,6,31694,0.7149184
515,7,599545,0.7120223
515,8,141894,0.7117758
515,9,458376,0.7113651
515,10,436119,0.70879734
2075,1,523393,0.7779797
2075,2,44417,0.74823046
2075,3,193404,0.73997855
2075,4,447555,0.73536813
2075,5,377444,0.7326921
2075,6,261679,0.7321224
2075,7,375876,0.72922623
2075,8,65667,0.72031355
2075,9,301866,0.7195188
2075,10,260983,0.71772075
8230,1,514500,0.7713319
8230,2,293758,0.76883274
8230,3,261640,0.7637757
8230,4,118232,0.7637094
8230,5,548676,0.76260436
8230,6,347521,0.7609007
8230,7,63044,0.7589502
8230,8,588384,0.75806355
8230,9,514271,0.7542399
8230,10,319599,0.751991
4335,1,318583,0.8093471
4335,2,484148,0.7248677
4335,3,271029,0.6944692
4335,4,3181,0.67665666
4335,5,259939,0.6760344
4335,6,589161,0.6631272
4335,7,419466,0.6600148
4335,8,322246,0.65947026
4335,9,169613,0.65878177
4335,10,142201,0.65739894
7533,1,250603,0.7781992
7533,2,148057,0.7682228
7533,3,365193,0.7646599
7533,4,284411,0.76393604
7533,5,144009,0.76158786
7533,6,385874,0.7608794
7533,7,169240,0.75984514
7533,8,8012,0.75827783
7533,9,66858,0.7582721
7533,10,262761,0.75803745
5683,1,448690,0.812531
5683,2,173026,0.80517966
5683,3,192686,0.7871243
5683,4,583708,0.7636992
5683,5,226070,0.7612993
5683,6,416732,0.75063896
5683,7,597653,0.7496635
5683,8,77963,0.7474045
5683,9,5054,0.7460538
5683,10,593035,0.74015766
4785,1,37517,0.73658466
4785,2,495715,0.6649352
4785,3,6426,0.6638452
4785,4,229582,0.6623049
4785,5,126299,0.6581042
4785,6,429652,0.65503186
4785,7,146941,0.6540823
4785,8,162456,0.65344876
4785,9,328995,0.64748174
4785,10,487847,0.6466635
7456,1,412223,0.78915954
7456,2,183419,0.78861517
7456,3,503075,0.77799034
7456,4,281844,0.7775035
7456,5,558566,0.77455723
7456,6,164008,0.7695249
7456,7,43432,0.76936704
7456,8,427747,0.7662541
7456,9,79766,0.7645978
7456,10,580364,0.7628411
3528,1,369075,0.7356484
3528,2,447983,0.73449016
3528,3,142876,0.73186207
3528,4,473712,0.7317328
3528,5,205196,0.73071766
3528,6,190225,0.7255477
3528,7,44632,0.72223663
3528,8,253697,0.71499735
3528,9,345697,0.708909
3528,10,525247,0.70438206
1393,1,220022,0.7827075
1393,2,532932,0.7414725
1393,3,182989,0.73168015
1393,4,506108,0.7312225
1393,5,232544,0.7306144
1393,6,59686,0.726804
1393,7,234436,0.7248505
1393,8,487791,0.7246859
1393,9,139501,0.7231609
1393,10,57406,0.7216515
9487,1,54341,0.8063983
9487,2,137478,0.77768135
9487,3,177648,0.77749
9487,4,72846,0.7706698
9487,5,38655,0.7692534
9487,6,561205,0.7575946
9487,7,432727,0.75659895
9487,8,419505,0.75309277
9487,9,365092,0.7511505
9487,10,21975,0.74898654
10792,1,379299,0.83829194
10792,2,374956,0.8289397
10792,3,195044,0.7959912
10792,4,204761,0.7957804
10792,5,198606,0.7897146
10792,6,435096,0.788608
10792,7,479874,0.78182167
10792,8,88889,0.780367
10792,9,393987,0.7538532
10792,10,495418,0.75155604
5264,1,52579,0.8823478
5264,2,431814,0.8062105
5264,3,311153,0.78160554
5264,4,576564,0.7618263
5264,5,28662,0.76027155
5264,6,512914,0.75984937
5264,7,218326,0.7577202
5264,8,580920,0.75413036
5264,9,551492,0.75077105
5264,10,239502,0.7486882
9733,1,423260,0.72440004
9733,2,301880,0.7124408
9733,3,108965,0.6889609
9733,4,31603,0.6686468
9733,5,418639,0.66282964
9733,6,108770,0.66117513
9733,7,282538,0.66025186
9733,8,316321,0.6581602
9733,9,258973,0.6511953
9733,10,474842,0.6505912
4339,1,386531,0.8571142
4339,2,488615,0.8134926
4339,3,44474,0.75336444
4339,4,316312,0.7211642
4339,5,424166,0.7180692
4339,6,391834,0.7130723
4339,7,501376,0.70355356
4339,8,355210,0.6972563
4339,9,332009,0.6854985
4339,10,524254,0.68333125
7311,1,428657,0.6614611
7311,2,203012,0.6565085
7311,3,121058,0.65452695
7311,4,199746,0.6521803
7311,5,526900,0.6515509
7311,6,406846,0.6515241
7311,7,249083,0.6486256
7311,8,342660,0.64790916
7311,9,326355,0.64701754
7311,10,507841,0.64671916
744,1,39495,0.7406916
744,2,231688,0.7392485
744,3,67066,0.7349833
744,4,289231,0.73318124
744,5,310790,0.7324786
744,6,47441,0.7290609
744,7,394460,0.72829163
744,8,407401,0.72827154
744,9,544107,0.7265177
744,10,153088,0.72646964
7141,1,557356,0.7869941
7141,2,238474,0.7865766
7141,3,163034,0.7747025
7141,4,254474,0.76570463
7141,5,538054,0.7641463
7141,6,74839,0.76389176
7141,7,394066,0.76387787
7141,8,222498,0.7629552
7141,9,557582,0.76044863
7141,10,226546,0.7599697
672,1,308307,0.83008397
672,2,152039,0.81057346
672,3,264565,0.80932474
672,4,589139,0.80517256
672,5,81941,0.8025959
672,6,167202,0.7945813
672,7,217629,0.79332185
672,8,195526,0.78231794
672,9,345894,0.7780988
672,10,504208,0.7763041
6002,1,390642,0.8891437
6002,2,154181,0.8804295
6002,3,459423,0.8775079
6002,4,273501,0.87162876
6002,5,404605,0.8690808
6002,6,359862,0.8672935
6002,7,496752,0.8671775
6002,8,391819,0.8625004
6002,9,233472,0.8553201
6002,10,34389,0.84721446
4071,1,473965,0.7932198
4071,2,505136,0.7757025
4071,3,53538,0.75960195
4071,4,235322,0.7544491
4071,5,291862,0.7509552
4071,6,302010,0.7491465
4071,7,470357,0.7463772
4071,8,135113,0.74424005
4071,9,308332,0.7408028
4071,10,265108,0.7395844
4103,1,379492,0.7854583
4103,2,180958,0.77807915
4103,3,256663,0.76882935
4103,4,169309,0.75450313
4103,5,567749,0.7527138
4103,6,127434,0.7517444
4103,7,182249,0.75035584
4103,8,89808,0.7408266
4103,9,577578,0.73938936
4103,10,482415,0.7387307
1441,1,414940,0.8302603
1441,2,471123,0.82192266
1441,3,178,0.8173862
1441,4,416727,0.7975314
1441,5,232932,0.78241825
1441,6,56894,0.7662828
1441,7,409995,0.75065434
1441,8,384265,0.746762
1441,9,93354,0.74647415
1441,10,292865,0.74233305
3254,1,443511,0.8666693
3254,2,134239,0.7398202
3254,3,505763,0.7384559
3254,4,21896,0.73097086
3254,5,116921,0.71976703
3254,6,499875,0.7182094
3254,7,409403,0.7175895
3254,8,57837,0.71637374
3254,9,362974,0.7140735
3254,10,190347,0.7127932
7512,1,487329,0.8026558
7512,2,202985,0.8017478
7512,3,36251,0.79415095
7512,4,139915,0.7697795
7512,5,336018,0.76360285
7512,6,222320,0.7634604
7512,7,13631,0.7631356
7512,8,591694,0.7628336
7512,9,188531,0.762249
7512,10,480949,0.76207364
2589,1,43961,0.8006766
2589,2,450577,0.79166895
2589,3,448872,0.778839
2589,4,467141,0.7625626
2589,5,468144,0.75844055
2589,6,431682,0.74039096
2589,7,492044,0.73889756
2589,8,466835,0.7374548
2589,9,92463,0.73639476
2589,10,388295,0.7345165
2598,1,314007,0.8043952
2598,2,376126,0.7932706
2598,3,586207,0.73324096
2598,4,430692,0.7305903
2598,5,284059,0.7305804
2598,6,79469,0.72854805
2598,7,245931,0.7214525
2598,8,380241,0.7197728
2598,9,10324,0.71953475
2598,10,253847,0.7193773
6800,1,35191,0.83039945
6800,2,44461,0.75029576
6800,3,18349,0.74571836
6800,4,99472,0.7445227
6800,5,591436,0.74184173
6800,6,177050,0.7406371
6800,7,209493,0.7362339
6800,8,478736,0.73596025
6800,9,82283,0.734817
6800,10,113644,0.73268116
1391,1,454208,0.7425842
1391,2,145999,0.7284636
1391,3,544995,0.72631276
1391,4,156405,0.72523415
1391,5,566430,0.720667
1391,6,11132,0.72030014
1391,7,318266,0.7198405
1391,8,297428,0.7188197
1391,9,440745,0.7177982
1391,10,276646,0.7162946
6278,1,441836,0.7716764
6278,2,138511,0.7666557
6278,3,63698,0.7578608
6278,4,289982,0.7548947
6278,5,271525,0.75406456
6278,6,508510,0.75400114
6278,7,481898,0.75118554
6278,8,10790,0.74689364
6278,9,246095,0.7454584
6278,10,430911,0.74401426
7534,1,175821,0.7954918
7534,2,145539,0.7864845
7534,3,548673,0.7797301
7534,4,310218,0.77712226
7534,5,114806,0.776425
7534,6,483025,0.7753227
7534,7,491567,0.7728343
7534,8,103622,0.7710848
7534,9,378173,0.77085316
7534,10,138096,0.7707991
5356,1,537111,0.8023908
5356,2,71553,0.80038583
5356,3,535343,0.79716873
5356,4,334383,0.7900968
5356,5,466255,0.78426206
5356,6,167586,0.78116035
5356,7,485054,0.7810917
5356,8,47798,0.78047365
5356,9,546379,0.78038335
5356,10,279785,0.78004485
2579,1,364159,0.77638537
2579,2,524471,0.7751715
2579,3,283825,0.7728449
2579,4,559900,0.7711202
2579,5,419436,0.7572187
2579,6,191977,0.75414455
2579,7,468937,0.7534771
2579,8,489554,0.7512521
2579,9,200946,0.74891573
2579,10,552290,0.74765617
9961,1,104134,0.84437525
9961,2,63532,0.8254981
9961,3,13275,0.82422006
9961,4,529845,0.8213377
9961,5,195687,0.80582964
9961,6,183856,0.80427754
9961,7,119883,0.80257416
9961,8,439402,0.7986189
9961,9,217661,0.79768264
9961,10,551545,0.7972127
7484,1,444562,0.8955517
7484,2,77016,0.8359339
7484,3,586759,0.83076686
7484,4,527636,0.82606494
7484,5,512947,0.825829
7484,6,352415,0.82247186
7484,7,76285,0.82207906
7484,8,51205,0.81181705
7484,9,269061,0.8085952
7484,10,485538,0.8042331
5790,1,391251,0.7766711
5790,2,275543,0.7750883
5790,3,11122,0.7719043
5790,4,325118,0.76246536
5790,5,412502,0.7612018
5790,6,141738,0.757355
5790,7,241136,0.75457305
5790,8,343766,0.753816
5790,9,529954,0.7500937
5790,10,378465,0.7498406
7823,1,451196,0.8257802
7823,2,175927,0.7919334
7823,3,347825,0.7882366
7823,4,436904,0.76258516
7823,5,500863,0.7553893
7823,6,371251,0.75471264
7823,7,542795,0.75120676
7823,8,331492,0.749918
7823,9,172336,0.74652845
7823,10,57070,0.74642265
689,1,63366,0.74419445
689,2,177573,0.7290323
689,3,446932,0.72193253
689,4,235808,0.718858
689,5,410728,0.7156246
689,6,529786,0.7137257
689,7,325332,0.7128524
689,8,131177,0.7102165
689,9,81416,0.7100322
689,10,448225,0.70401603
604,1,436128,0.7502466
604,2,261622,0.7422823
604,3,576621,0.71939576
604,4,535673,0.7076972
604,5,231947,0.70600647
604,6,123287,0.7029659
604,7,451443,0.6953873
604,8,547574,0.69273496
604,9,286654,0.6881949
604,10,218460,0.6854884
9174,1,236931,0.7096616
9174,2,544576,0.69449174
9174,3,25487,0.6875894
9174,4,192910,0.6847865
9174,5,31978,0.6828043
9174,6,158091,0.6824953
9174,7,486557,0.68146366
9174,8,89351,0.6801725
9174,9,358770,0.6790978
9174,10,93727,0.6763371
6867,1,466143,0.79388714
6867,2,502607,0.77832454
6867,3,590188,0.775223
6867,4,301985,0.76308835
6867,5,878,0.7562132
6867,6,482739,0.752993
6867,7,558703,0.7505479
6867,8,63971,0.74938583
6867,9,568200,0.74726725
6867,10,392481,0.7471802
5970,1,434257,0.775792
5970,2,168453,0.7643726
5970,3,144731,0.7623301
5970,4,285449,0.760998
5970,5,349607,0.7583642
5970,6,150598,0.757712
5970,7,219274,0.75440794
5970,8,214071,0.75371456
5970,9,242923,0.753444
5970,10,181608,0.7532228
4681,1,587959,0.8477163
4681,2,181909,0.8074768
4681,3,325235,0.7698724
4681,4,505287,0.76749265
4681,5,259530,0.75220954
4681,6,215265,0.7375621
4681,7,491843,0.73375297
4681,8,151554,0.73004305
4681,9,161156,0.72775316
4681,10,153452,0.7272825
1670,1,393898,0.77852434
1670,2,493792,0.7595986
1670,3,243232,0.745119
1670,4,396069,0.66563344
1670,5,310089,0.6598058
1670,6,162298,0.65834737
1670,7,372873,0.65573776
1670,8,38174,0.6554127
1670,9,575918,0.6483033
1670,10,226897,0.6439688
6901,1,81441,0.78859067
6901,2,5257,0.7806547
6901,3,221881,0.7767432
6901,4,151546,0.7720088
6901,5,43087,0.76443744
6901,6,273612,0.7627352
6901,7,402778,0.7622856
6901,8,363043,0.7622098
6901,9,416307,0.7608371
6901,10,257609,0.75858283
10808,1,312591,0.75433505
10808,2,443951,0.74372965
10808,3,483168,0.7432562
10808,4,28291,0.74042356
10808,5,7969,0.737085
10808,6,267756,0.73680997
10808,7,376148,0.7367229
10808,8,161445,0.73504883
10808,9,376485,0.7342532
10808,10,45970,0.7339936
2383,1,17215,0.74776316
2383,2,423074,0.74642515
2383,3,327232,0.7335928
2383,4,370542,0.7211261
2383,5,205341,0.7203639
2383,6,515233,0.71486294
2383,7,174784,0.71236396
2383,8,589398,0.7107608
2383,9,458079,0.7083378
2383,10,79129,0.70748544
3085,1,154839,0.8455354
3085,2,248619,0.8363955
3085,3,380047,0.8295219
3085,4,56951,0.8256163
3085,5,73344,0.81662345
3085,6,527010,0.81535757
3085,7,517723,0.80996054
3085,8,79888,0.8023801
3085,9,9640,0.80124795
3085,10,74251,0.7948698
104,1,575869,0.85937667
104,2,558703,0.77634436
104,3,285395,0.7722419
104,4,405181,0.76738185
104,5,516267,0.766757
104,6,454526,0.764035
104,7,447619,0.76195407
104,8,239064,0.7612219
104,9,236218,0.7581389
104,10,120090,0.75749224
5083,1,270952,0.7096548
5083,2,305509,0.6731677
5083,3,273759,0.660703
5083,4,361263,0.6564139
5083,5,369075,0.64902717
5083,6,495482,0.6486913
5083,7,246484,0.6338312
5083,8,358768,0.6337565
5083,9,334606,0.6337515
5083,10,28083,0.63223034
684,1,274360,0.78052187
684,2,363026,0.7770947
684,3,98868,0.77610534
684,4,342833,0.7648164
684,5,376781,0.76070946
684,6,386869,0.7560241
684,7,541315,0.7538814
684,8,442741,0.75253344
684,9,150347,0.7522892
684,10,360003,0.74991006
10674,1,99857,0.8273887
10674,2,296516,0.8212067
10674,3,257241,0.8180505
10674,4,549422,0.80088603
10674,5,3095,0.789749
10674,6,221869,0.78068364
10674,7,333496,0.77338696
10674,8,137073,0.76587045
10674,9,554674,0.7630207
10674,10,480967,0.7628
3594,1,246882,0.76056814
3594,2,525247,0.75502706
3594,3,376579,0.75121534
3594,4,257924,0.75102746
3594,5,490294,0.75042355
3594,6,463611,0.7473043
3594,7,58597,0.7462048
3594,8,288823,0.7412081
3594,9,482036,0.73861027
3594,10,409573,0.7351227
10526,1,546493,0.741548
10526,2,9683,0.7034663
10526,3,177926,0.6985419
10526,4,283008,0.69317406
10526,5,251100,0.6863978
10526,6,427747,0.6767577
10526,7,137175,0.673125
10526,8,525603,0.6723105
10526,9,413132,0.67074126
10526,10,109345,0.67030966
2181,1,488755,0.75334084
2181,2,37725,0.7484554
2181,3,260603,0.7431829
2181,4,524788,0.7296022
2181,5,392124,0.7279756
2181,6,584218,0.7234737
2181,7,525360,0.7137779
2181,8,50310,0.7087834
2181,9,139501,0.7055382
2181,10,506108,0.7026557
10994,1,110343,0.7987962
10994,2,486974,0.79837006
10994,3,155254,0.78972894
10994,4,545491,0.7778001
10994,5,287537,0.7755039
10994,6,212394,0.77088344
10994,7,403701,0.76703465
10994,8,300770,0.7654557
10994,9,155797,0.7621002
10994,10,202960,0.7587633
5903,1,159471,0.78109014
5903,2,408524,0.7715497
5903,3,395842,0.7604909
5903,4,504301,0.7452247
5903,5,78837,0.7337375
5903,6,246996,0.7323905
5903,7,20504,0.73179114
5903,8,14185,0.7313354
5903,9,301580,0.72972
5903,10,98978,0.7282553
5620,1,5860,0.743661
5620,2,158285,0.73556787
5620,3,408027,0.7291616
5620,4,547189,0.7252165
5620,5,260580,0.72406495
5620,6,90632,0.72372496
5620,7,23350,0.71357435
5620,8,551747,0.7046916
5620,9,381120,0.7017986
5620,10,116613,0.69486517
5254,1,563169,0.81486124
5254,2,99708,0.8058838
5254,3,198606,0.80385417
5254,4,96697,0.80100507
5254,5,402466,0.7960583
5254,6,336284,0.79558146
5254,7,242849,0.7944001
5254,8,574974,0.79396486
5254,9,276860,0.7857824
5254,10,175107,0.7829067
7221,1,478539,0.7759356
7221,2,148019,0.7448596
7221,3,204297,0.7441677
7221,4,224695,0.74060136
7221,5,120288,0.7324699
7221,6,363087,0.73075175
7221,7,577498,0.72994643
7221,8,55002,0.72567147
7221,9,499766,0.7247637
7221,10,169076,0.7243657
3446,1,323498,0.8815143
3446,2,211839,0.8377377
3446,3,109675,0.80189365
3446,4,117921,0.7980063
3446,5,253202,0.7924956
3446,6,377477,0.78783214
3446,7,117627,0.78162783
3446,8,60508,0.77329594
3446,9,31550,0.77084994
3446,10,509077,0.7693073
7936,1,5257,0.8195669
7936,2,363043,0.78513896
7936,3,336541,0.7504618
7936,4,7743,0.75015444
7936,5,221881,0.7487515
7936,6,356490,0.737077
7936,7,281533,0.72553825
7936,8,222498,0.72455716
7936,9,105373,0.719836
7936,10,257609,0.7187791
2472,1,161422,0.81463885
2472,2,233535,0.8132639
2472,3,144922,0.805443
2472,4,398258,0.8014748
2472,5,254528,0.7969657
2472,6,180601,0.7923986
2472,7,543607,0.7857754
2472,8,107865,0.78503513
2472,9,528054,0.7848822
2472,10,330507,0.7834375
2306,1,581889,0.7671829
2306,2,531137,0.747868
2306,3,289464,0.73430777
2306,4,390461,0.73237884
2306,5,508211,0.72995245
2306,6,596284,0.7298324
2306,7,364269,0.72965765
2306,8,538217,0.7296131
2306,9,298729,0.72898644
2306,10,423809,0.7288276
7633,1,494727,0.89845693
7633,2,179258,0.835057
7633,3,554207,0.81502414
7633,4,412223,0.80147874
7633,5,281844,0.7995651
7633,6,530697,0.7949351
7633,7,137175,0.7925004
7633,8,402482,0.78899837
7633,9,49782,0.78762686
7633,10,558566,0.7873236
2400,1,97942,0.8406875
2400,2,1198,0.828299
2400,3,350260,0.81616014
2400,4,481169,0.81094235
2400,5,507128,0.81090987
2400,6,587689,0.80833995
2400,7,55701,0.8072767
2400,8,1034,0.80719244
2400,9,530635,0.8065717
2400,10,152014,0.80619854
5549,1,336394,0.80252224
5549,2,443903,0.7900028
5549,3,582697,0.78157973
5549,4,429106,0.7800995
5549,5,222082,0.7753533
5549,6,445573,0.77409375
5549,7,223870,0.7710586
5549,8,592709,0.76908773
5549,9,48203,0.7685019
5549,10,530425,0.7673396
1832,1,590276,0.7135564
1832,2,411084,0.70931256
1832,3,461355,0.7002796
1832,4,253374,0.6999618
1832,5,133487,0.6992929
1832,6,520677,0.696497
1832,7,338962,0.69578123
1832,8,373312,0.6953418
1832,9,209843,0.69167733
1832,10,153649,0.6908188
2749,1,207285,0.7576034
2749,2,587192,0.7453586
2749,3,118594,0.73504186
2749,4,393857,0.7341937
2749,5,307999,0.7271688
2749,6,555237,0.72353053
2749,7,338943,0.72236794
2749,8,195100,0.70799905
2749,9,237907,0.7066663
2749,10,255329,0.7065425
3801,1,390529,0.74154437
3801,2,209242,0.7125548
3801,3,92014,0.7098725
3801,4,394734,0.7096591
3801,5,171236,0.6958984
3801,6,175449,0.6867702
3801,7,105129,0.6843489
3801,8,511000,0.67211866
3801,9,36005,0.6694865
3801,10,570634,0.66903746
3735,1,565909,0.8586941
3735,2,266900,0.8350599
3735,3,370161,0.82278407
3735,4,279185,0.81866455
3735,5,537153,0.81663233
3735,6,35102,0.8160159
3735,7,32290,0.8157766
3735,8,272754,0.8149301
3735,9,527654,0.8120161
3735,10,333674,0.80931073
622,1,550184,0.7617086
622,2,21468,0.7510762
622,3,50394,0.74778974
622,4,154237,0.73229504
622,5,446186,0.73074967
622,6,260162,0.7297927
622,7,436777,0.7293321
622,8,398260,0.7273919
622,9,509314,0.72478044
622,10,274948,0.72451293
9088,1,390089,0.7363396
9088,2,475896,0.7272114
9088,3,167879,0.7222061
9088,4,329849,0.7161817
9088,5,486557,0.71400714
9088,6,266342,0.70949364
9088,7,21416,0.7058283
9088,8,434224,0.70532185
9088,9,242027,0.7048962
9088,10,478266,0.7047788
4605,1,313306,0.810326
4605,2,526384,0.8017007
4605,3,41312,0.7977279
4605,4,581054,0.79756236
4605,5,400826,0.7953714
4605,6,229310,0.78525513
4605,7,152446,0.76152134
4605,8,36659,0.7590848
4605,9,373717,0.7552562
4605,10,127268,0.7544062
2330,1,478514,0.7979463
2330,2,370334,0.7920392
2330,3,104221,0.77034295
2330,4,267940,0.7691158
2330,5,543607,0.76768005
2330,6,219119,0.76611525
2330,7,367944,0.7632579
2330,8,546028,0.7558172
2330,9,364316,0.75405097
2330,10,374049,0.7539855
6792,1,251100,0.73077273
6792,2,294867,0.72617173
6792,3,177926,0.7078243
6792,4,400614,0.7049701
6792,5,402482,0.7034686
6792,6,28604,0.70261145
6792,7,503075,0.6995238
6792,8,487074,0.6995145
6792,9,251813,0.6984875
6792,10,546493,0.69605976
6625,1,88892,0.7422985
6625,2,572579,0.73943985
6625,3,244448,0.7285812
6625,4,209492,0.72139305
6625,5,415281,0.7122555
6625,6,118389,0.70999336
6625,7,25080,0.7059792
6625,8,192721,0.7051881
6625,9,347966,0.7031714
6625,10,371621,0.7013396
2885,1,314163,0.80291915
2885,2,4739,0.79563946
2885,3,255414,0.7861951
2885,4,483285,0.78453386
2885,5,158922,0.7812564
2885,6,531750,0.7763867
2885,7,452231,0.77584326
2885,8,358687,0.7715645
2885,9,185118,0.7705404
2885,10,581251,0.7691612
15,1,325273,0.8188753
15,2,224000,0.78007823
15,3,563884,0.7444893
15,4,244318,0.7397752
15,5,507811,0.7352653
15,6,472629,0.73342943
15,7,284528,0.73202693
15,8,204288,0.72898936
15,9,232563,0.7271241
15,10,376797,0.72350323
6110,1,188531,0.84568685
6110,2,247313,0.8192049
6110,3,35500,0.8187023
6110,4,320450,0.8183528
6110,5,255978,0.81173646
6110,6,564611,0.80577254
6110,7,384252,0.7999412
6110,8,84761,0.7991563
6110,9,107045,0.79540217
6110,10,329662,0.79297435
4823,1,561929,0.8406098
4823,2,139559,0.79116595
4823,3,361126,0.7848302
4823,4,118065,0.781681
4823,5,180003,0.7807355
4823,6,228315,0.7794469
4823,7,441512,0.77849793
4823,8,568784,0.77479625
4823,9,429023,0.7735763
4823,10,466552,0.77338773
3694,1,204747,0.71996903
3694,2,222260,0.7045368
3694,3,494790,0.7031697
3694,4,311931,0.69135904
3694,5,367010,0.68672025
3694,6,287819,0.67763126
3694,7,207813,0.6771941
3694,8,217427,0.6771941
3694,9,157393,0.6744653
3694,10,198394,0.67407984
8,1,65404,0.80285376
8,2,308938,0.7654444
8,3,508754,0.7634207
8,4,499889,0.7607896
8,5,596549,0.75985175
8,6,1873,0.7516329
8,7,590102,0.7497078
8,8,309023,0.74872845
8,9,489199,0.7352495
8,10,564553,0.7329644
1309,1,438869,0.745891
1309,2,471630,0.7300068
1309,3,265452,0.7149088
1309,4,489368,0.7032755
1309,5,156162,0.7030243
1309,6,271040,0.7020638
1309,7,265832,0.6948933
1309,8,173919,0.6937836
1309,9,246529,0.6920114
1309,10,234632,0.6917238
3039,1,283374,0.7772447
3039,2,252843,0.7558292
3039,3,302049,0.74607563
3039,4,445994,0.7431319
3039,5,259924,0.7408209
3039,6,136804,0.7398871
3039,7,480005,0.73777974
3039,8,223624,0.734108
3039,9,594652,0.73391235
3039,10,360925,0.73272896
699,1,484981,0.7223577
699,2,107092,0.7094765
699,3,590517,0.70796263
699,4,347946,0.69910383
699,5,351044,0.6960155
699,6,568771,0.69462144
699,7,116694,0.69430494
699,8,449101,0.69310045
699,9,209107,0.6879983
699,10,449001,0.6874415
7109,1,140804,0.7521243
7109,2,489933,0.7290751
7109,3,193012,0.72753763
7109,4,565501,0.7272954
7109,5,501488,0.7269273
7109,6,180428,0.7263613
7109,7,258897,0.7251625
7109,8,221627,0.717746
7109,9,190603,0.7171775
7109,10,36038,0.7160114
5080,1,414429,0.75873816
5080,2,43370,0.73744714
5080,3,279291,0.7369683
5080,4,528528,0.7343759
5080,5,318338,0.7331708
5080,6,327600,0.73261946
5080,7,200248,0.7314078
5080,8,267206,0.72867906
5080,9,84563,0.7234983
5080,10,384751,0.722702
4981,1,45218,0.78769994
4981,2,102684,0.7690397
4981,3,259463,0.7293527
